17 ; Metodo ; android.opengl.EGL14#eglMakeCurrent ; 2
16 ; Metodo ; android.media.MediaFormat#setByteBuffer ; 2
21 ; Metodo ; android.content.Context#getDrawable ; 2
11 ; Metodo ; android.widget.FrameLayout#setTranslationY ; 1
16 ; Metodo ; android.media.MediaCodecList#getCodecInfoAt ; 1
20 ; Metodo ; android.view.WindowInsets#getSystemWindowInsetTop ; 6
16 ; Metodo ; android.media.MediaFormat#getByteBuffer ; 3
16 ; Metodo ; android.media.MediaCodecInfo#getCapabilitiesForType ; 1
11 ; Metodo ; android.view.View#getTranslationY ; 1
16 ; Metodo ; android.media.MediaCodec#createEncoderByType ; 1
23 ; Metodo ; android.app.Activity#checkSelfPermission ; 2
11 ; Metodo ; android.view.View#getRotationX ; 1
16 ; Metodo ; android.media.MediaCodecInfo#isEncoder ; 1
11 ; Metodo ; android.widget.FrameLayout#setPivotY ; 1
11 ; Metodo ; android.animation.ObjectAnimator#ofInt ; 4
11 ; Metodo ; android.view.View#setX ; 1
16 ; Metodo ; android.media.MediaCodec#queueInputBuffer ; 5
23 ; Metodo ; android.app.Activity#requestPermissions ; 1
19 ; Metodo ; android.provider.DocumentsContract#getDocumentId ; 3
11 ; Metodo ; android.widget.FrameLayout#setAlpha ; 1
14 ; Metodo ; android.opengl.GLUtils#getEGLErrorString ; 7
11 ; Metodo ; android.animation.ObjectAnimator#setDuration ; 1
16 ; Metodo ; android.media.MediaCodec#createDecoderByType ; 1
11 ; Metodo ; android.animation.ObjectAnimator#start ; 1
11 ; Metodo ; android.graphics.drawable.Drawable#jumpToCurrentState ; 2
11 ; Metodo ; android.view.View#getScaleY ; 1
11 ; Metodo ; android.view.View#setScaleX ; 2
16 ; Metodo ; android.media.MediaCodec#releaseOutputBuffer ; 2
17 ; Metodo ; android.opengl.EGLContext#equals ; 1
16 ; Metodo ; android.media.MediaCodec#getOutputBuffers ; 2
11 ; Metodo ; android.view.View#setRotation ; 1
21 ; Metodo ; android.graphics.drawable.Drawable#setHotspot ; 2
16 ; Campo ; android.media.MediaCodecInfo.CodecCapabilities#colorFormats ; 2
17 ; Campo ; android.opengl.EGL14#EGL_NO_CONTEXT ; 2
16 ; Campo ; android.app.Notification#bigContentView ; 17
17 ; Campo ; android.opengl.EGL14#EGL_NO_SURFACE ; 1
17 ; Campo ; android.opengl.EGL14#EGL_NO_DISPLAY ; 1
11 ; XML ; android:windowActionBarOverlay ; 1
14 ; XML ; android:actionBarItemBackground ; 1
21 ; XML ; <vector> ; 1
11 ; XML ; android:windowActionBar ; 2
11 ; XML ; @android:style/Theme.Holo.Light ; 2
14 ; XML ; <TextureView> ; 1
11 ; XML ; android:logo ; 1
11 ; XML ; android:listChoiceBackgroundIndicator ; 1
11 ; XML ; android:actionBarStyle ; 1
