android.support.design.widget.AppBarLayout=1
android.support.v7.widget.GridLayoutManager=1
android.support.v7.view.menu.MenuBuilder=3
android.support.v7.widget.SearchView=1
android.support.v4.util.LongSparseArray=4
android.support.v4.view.animation.LinearOutSlowInInterpolator=1
android.support.v4.view.ViewPager=7
android.support.v4.app.TaskStackBuilder=1
android.support.v4.app.DialogFragment=14
android.support.v4.app.NavUtils=1
android.support.v4.view.InputDeviceCompat=1
android.support.v7.widget.OrientationHelper=1
android.support.v4.view.ViewPager.OnPageChangeListener=2
android.support.v7.view.menu=1
android.support.v7.app.ActionBar=9
android.support.v4.widget.DrawerLayout=2
android.support.v4.widget.SwipeRefreshLayout=4
android.support.v7.app=1
android.support.v7.widget.SearchView.OnQueryTextListener=1
android.support.v7.view.ActionMode.Callback=3
android.support.v7.view.menu.MenuItemImpl=1
android.support.v7.view.ActionMode=7
android.support.v4.view.MenuItemCompat=3
android.support.v4.app.Fragment=24
android.support.v4.content.ContextCompat=4
android.support.v7.widget.LinearLayoutManager=4
android.support.v4.widget.TextViewCompat=1
android.support.v4.app.ActivityCompat=2
android.support.v4.app=1
android.support.v7.app.AppCompatActivity=12
android.support.v4.internal.view.SupportMenuItem=1
android.support.v7.appcompat.R=1
android.support.v7.widget.ActionMenuView=1
android.support.v7.widget.RecyclerView=13
android.support.v4.app.FragmentManager=9
android.support.v7.app.AlertDialog=1
android.support.v4.app.FragmentStatePagerAdapter=1
android.support.v7.widget.Toolbar=11
android.support.v4.view.animation.FastOutLinearInInterpolator=1
android.support.v4.app.FragmentActivity=19
android.support.v7.view.menu.SubMenuBuilder=1
android.support.v7.app.ActionBarDrawerToggle=1
