android.support.v4.widget.EdgeEffectCompat=1
android.support.v4.animation.ValueAnimatorCompat=1
android.support.v4.view.NestedScrollingChildHelper=1
android.support.v4.view.ViewPropertyAnimatorListener=1
android.support.v4.view.ViewPager=3
android.support.v4.view.accessibility.AccessibilityEventCompat=3
android.support.v4.view.accessibility.AccessibilityRecordCompat=3
android.support.v4.view.InputDeviceCompat=1
android.support.v4.hardware.fingerprint.FingerprintManagerCompat=2
android.support.v4.view.MotionEventCompat=2
android.support.v4.view.ViewPager.OnPageChangeListener=1
android.support.v4.view.ScrollingView=1
android.support.v4.util.ArrayMap=1
android.support.v4.animation.AnimatorUpdateListenerCompat=1
android.support.v4.view.NestedScrollingChild=1
android.support.v4.app.RemoteInput=3
android.support.v4.view.ViewCompat=6
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat=4
android.support.v4.animation.AnimatorCompatHelper=2
android.support.v4.animation.AnimatorListenerCompat=1
android.support.v4.view.AccessibilityDelegateCompat=1
android.support.v4.view.VelocityTrackerCompat=2
android.support.v4.view.PagerAdapter=2
android.support.v4.widget.ScrollerCompat=1
android.support.v4.util.Pools=1
android.support.v4.app.NotificationCompat=3
android.support.v4.view.ViewConfigurationCompat=1
android.support.v4.view.GestureDetectorCompat=1
android.support.v4.os.CancellationSignal=1
android.support.v4.app.NotificationManagerCompat=2
android.support.v4.view.ViewPropertyAnimatorCompat=1
